"Book ID / ISBN","Author","Title","Category","Price (฿)"
"004265","White, Antonia","Lost Traveller / White, Antonia","Fiction","190"
"046703","White, Gillian","Beggar Bride, the / White, Gillian","Fiction","150"
"032306","White, Robin","Siberian Light / White, Robin","Fiction","90"
"012186","White, Stephen","Critical Conditions / White, Stephen","Fiction","90"
"012170","White, Stephen","Private Practices / White, Stephen","Fiction","90"
"012197","White, Stephen","Privileged Information / White, Stephen","Fiction","90"
"038248","White, Stephen","Program, The / White, Stephen","Fiction","90"
"038249","White, Stephen","Warning Signs / White, Stephen","Fiction","90"
"038250","White, Stephen","Warning Signs / White, Stephen","Fiction","90"
"046224","Whitehouse, Lucie","Keep You Close / Whitehouse, Lucie","Fiction","190"
"042773","Whitney, Rebecca","Liar's Chair, The / Whitney, Rebecca","Fiction","190"
"036380","Whittaker, Deryck","Cheese and Other Stories / Whittaker, Deryck","Fiction","240"
"018719","Whyte, Jack","Last Stand: Legends Of Camelot 5 (Arthur The King - Book Ii) / Whyte, Jack","Fiction","150"
"032910","Wilbur, Smith","Triumph Of The Sun, The / Wilbur, Smith","Fiction","270"
"041840","Wilcox, John","Horns Of The Buffalo / Wilcox, John","Fiction","120"
"001394","Wilcox, John","Siege of Khartoum / Wilcox, John","Fiction","220"
"039579","Williams, John","Butcher's Crossing / Williams, John","Fiction","190"
"043202","Williams, John ","Stoner  /   Williams, John ","Fiction","240"
"028020","Williams, Nige","East of Wimbledon / Williams, Nige","Fiction","190"
"037618","Williams, Nigel","Wimbledon Poisoner, The / Williams, Nigel","Fiction","220"
"012235","Wilson, Laura","Litle Death, A / Wilson, Laura","Fiction","90"
"045823","Winman, Sarah","Year of Marvellous Ways, A / Winman, Sarah","Fiction","150"
"045826","Winman, Sarah","Year of Marvellous Ways, A / Winman, Sarah","Fiction","150"
"023247","Winspear, Jacqueline","Messenger of Truth: A Maisie Dobbs Novel / Winspear, Jacqueline","Fiction","240"
"004679","Winston Graham","Warleggan - The Fourth Poldark Novel / Winston Graham","Fiction","90"
"030454","Winter, Ariel","Falling Star (The Twenty Year Death trilogy book 2), the / Winter, Ariel","Fiction","120"
"030452","Winter, Ariel","Malniveau Prison (The Twenty-Year Death Trilogy Book 1) / Winter, Ariel","Fiction","120"
"024648","Winter, Ariel","Police at the Funeral (The Twenty-Year Death trilogy book 3) / Winter, Ariel","Fiction","150"
"030455","Winter, Ariel","Police at the Funeral (The Twenty-Year Death trilogy book 3) / Winter, Ariel","Fiction","120"
"024665","Winter, Ariel","The Falling Star (The Twenty Year Death trilogy book 2) / Winter, Ariel","Fiction","150"
"004257","Wister, Owen","Virginian (Enriched Classics) / Wister, Owen","Fiction","120"
"014832","Wodehouse, P. G.","Code Of The Woosters, The / Wodehouse, P. G.","Fiction","220"
"9780099513773","Wodehouse, P. G.","Mating Season, The / Wodehouse, P. G.","Fiction","220"
"9780099513964","Wodehouse, P. G.","Much Obliged, Jeeves / Wodehouse, P. G.","Fiction","220"
"014955","Wodehouse, P. G.","Right Ho, Jeeves / Wodehouse, P. G.","Fiction","220"
"9780099513742","Wodehouse, P. G.","Right Ho, Jeeves / Wodehouse, P. G.","Fiction","220"
"014891","Wodehouse, P.G.","Jeeves In The Offing / Wodehouse, P. G.","Fiction","220"
"014954","Wodehouse, P.G.","Jeeves in the Offing / Wodehouse, P. G.","Fiction","220"
"014835","Wodehouse, P.G.","Right Ho, Jeeves / Wodehouse, P. G.","Fiction","220"
"040081","Wodehouse, P.G. ","Jeeves in the Offing / Wodehouse, P.G. ","Fiction","220"
"014847","Wolfe, Thomas","Look Homeward, Angel / Wolfe, Thomas","Fiction","190"
"031572","Wolfe, Thomas","Look Homeward, Angel / Wolfe, Thomas","Fiction","190"
"042498","Wolfe, Thomas ","Marquez, Gabriel Garcia / Wolfe, Thomas ","Fiction","190"
"000210","Wolfe, Tom","Hooking up / Wolfe, Tom","Fiction","120"
"026235","Wolfe, Tom","Hooking up / Wolfe, Tom","Fiction","190"
"041002","Wolfe, Tom","Hooking up / Wolfe, Tom","Fiction","220"
"000183","Wolfe, Tom","I Am Charlotte Simmons / Wolfe, Tom","Fiction","220"
"023680","Wolfe, Tom","I Am Charlotte Simmons / Wolfe, Tom","Fiction","240"
"031734","Wolfe, Tom","I Am Charlotte Simmons / Wolfe, Tom","Fiction","240"
"041450","Wolfe, Tom","Man in Full, A / Wolfe, Tom","Fiction","120"
"032822","Wolff, Isabel","Question of Love, A / Wolff, Isabel","Fiction","190"
"028704","Wolters, Clifton","Cloud Of Unknowing And Other Works, The / Wolters, Clifton","Fiction","90"
"029208","Wood, Tom","Enemy, The / Wood, Tom","Fiction","150"
"012199","Woods, Stuart","Chiefs / Woods, Stuart","Fiction","90"
"012246","Woods, Stuart","Cold Paradise / Woods, Stuart","Fiction","120"
"012263","Woods, Stuart","Dirty Work / Woods, Stuart","Fiction","120"
"012271","Woods, Stuart","L.A. Dead / Woods, Stuart","Fiction","120"
"042094","Woods, Stuart","L.A. Dead / Woods, Stuart","Fiction","90"
"041235","Woods, Stuart","L.A.Times / Woods, Stuart","Fiction","170"
"018749","Woods, Stuart","Loitering With Intent / Woods, Stuart","Fiction","150"
"012206","Woods, Stuart","Reckless Abandon / Woods, Stuart","Fiction","120"
"012270","Woodworth, Stephen","Through Violet Eyes / Woodworth, Stephen","Fiction","90"
"035076","Woolf, Virginia","To the Lighthouse / Woolf, Virginia","Fiction","120"
"030865","Woon, Walter","Devil And The Deep Blue Sea, The / Woon, Walter","Fiction","240"
"004279","Wordsworth, William","Works Of William Wordsworth, The / Wordsworth, William; Coleridge, Samuel Taylor","Fiction","190"
"004275","Wordsworth, William; Coleridge, Samuel Taylor","Lyrical Ballads & Other Poems (Wordsworth Poetry Library) / Wordsworth, William; Coleridge, Samuel Taylor","Fiction","190"
"004276","Wordsworth, William; Coleridge, Samuel Taylor","Lyrical Ballads & Other Poems (Wordsworth Poetry Library) / Wordsworth, William; Coleridge, Samuel Taylor","Fiction","150"
"023407","Wright, Richard","Native Son (Abridged) / Wright, Richard","Fiction","190"
"043246","Wright, Richard ","Black Boy / Wright, Richard ","Fiction","240"
"034575","Wright, Richard B.","Adultery / Wright, Richard B.","Fiction","150"
"027083","Wyndham, John","Day Of The Triffids, The / Wyndham, John","Fiction","220"
"038512","Wyndham, John","Day Of The Triffids, The / Wyndham, John","Fiction","220"
"005282","Xianliang, Zhang","Half of Man is Woman","Fiction","240"
"035298","Xueqin, Cao","Story Of The Stone Vol.5: The Dreamer Wakes, The / Xueqin, Cao","Fiction","240"
"012308","Yeldham, Peter","Barbed Wire And Roses / Yeldham, Peter","Fiction","150"
"023239","Yip, Mingmei","Nine Fold Heaven, The / Yip, Mingmei","Fiction","240"
"027959","Yip, Mingmei","Nine Fold Heaven, The / Yip, Mingmei","Fiction","220"
"027965","Yip, Mingmei","Secret of a Thousand Beauties / Yip, Mingmei","Fiction","190"
"042034","Yorke, Margaret","Find Me A Villain / Yorke, Margaret","Fiction","150"
"037573","Yoshida, Shuichi","Villain / Yoshida, Shuichi","Fiction","190"
"041036","Young,  William P.","Shack, The / Young,  William P.","Fiction","150"
"039995","Young, Louisa","Baby Love / Young, Louisa","Fiction","150"
"019509","Young, Tom","Renegades (A Parson And Gold Novel) / Young, Tom","Fiction","150"
"029200","Young, Tom","Sand and Fire / Young, Tom","Fiction","150"
"9780964729230","Young, William P.","Shack: Where Tragedy Confronts Eternity / Young, William P.","Fiction","150"
"028055","Yuan, Qu And Others","Songs Of The South:An Ancient Chinese Anthology Of Poems By Qu Yuan And Other Poets / Yuan, Qu And Others","Fiction","240"
"012318","Zama, Farahad","Marriage Bureau For Rich People / Zama, Farahad","Fiction","150"
"047542","Zusak, Markus","Book Theif, the / Zusak, Markus","Fiction","220"
"044038","","Alex, Approximately / Bennett, Jenn ","Fiction","220"
"041454","","All He Ever Wanted","Fiction","190"
"035921","","Brute Force / McNab, Andy","Fiction","190"
"044227","","Da Vinci Code, The / Brown, Dan","Fiction","120"
"044741","","Dedicated Man, A / Robinson, Peter ","Fiction","120"
"045555","","Fist Of God, The / Forsyth, Frederick ","Fiction","150"
"044913","","No One Writes to the Colonel / Garcia Marquez, Gabriel","Fiction","220"
"046925","Aspinall, Julie ","Shilpa: The Biography/Aspinall, Julie ","Film","190"
"033747","Berry, Steve","Behind The Sofa: Celebrity Memories Of Dr. Who / Berry, Steve","Film","240"
"045956","Bly, Robert W.","Why You Should Never Beam Down in a Red Shirt / Bly, Robert W.","Film","120"
"015827","Boose, Lynda E.","Shakespeare, The Movie. Routledge. 1997. / Boose, Lynda E.","Film","320"
"034778","Callahan, Dan","Ripping Open The Curtain Of Fantasy / Callahan, Dan","Film","120"
"047120","Diehl, Digby ","Million Dollar Mermaid, The /Diehl, Digby ","Film","190"
"034142","Edward, John","Crossing over: The Stories Behind the Stories / Edward, John","Film","150"
"041783","Fellowes, Jessica","Year in the Life of Downton Abbey / Fellowes, Jessica  ","Film","390"
"046128","Freedland, Michale","Bing Crosby the Illustrated Biography / Freedland, Michale","Film","290"
"046693","Goldman, William","Which Lie Did I Tell / Goldman, William","Film","240"
"046637","HarperCollins Publishers","Lord of the Rings, The (Trilogy Photo Guide) / HarperCollins Publishers","Film","270"
"016262","Irving, John","The Cider House Rules: A Screen Play / Irving, John","Film","190"
"045015","Juneau, James","Judy Garland / Juneau, James","Film","170"
"000830","Kureishi, Hanif","Mother, The / Kureishi, Hanif","Film","150"
"040694","Rausch, Andrew J.","Turning Points In Film History / Rausch, Andrew J.","Film","240"
"034564","Sibley, Brian","Lord Of The Rings: The Making Of The Movie Trilogy, The / Sibley, Brian","Film","290"
"035360","Waxman, Sharon","Rebels On The Backlot: Six Maverick Directors And How They Conquered The Hollywood Studio System / Waxman, Sharon","Film","190"
"007781","Sebold, Alice","Flickan från ovan / Sebold, Alice","Finnish","190"
"013158","Wiggs, Susan","Diasin Kanssa Naimisiin / Wiggs, Susan","Finnish","120"
"041827"," Various","Food and Juice for Health","Food","240"
"043191"," wiesmuller , maria","Austrian Pastries and Desserts /  wiesmuller , maria","Food","90"
"047153","/ Chin, Katie","Everyday Thai Cooking: Quick and Easy Family Style Recipes / Chin, Katie","Food","390"
"041468","Ahmed, Lalita","Indian Cooking","Food","190"
"029716","Ainsley, Harriott","Ainsley Harriott's Low Fat Meals In Minutes","Food","350"
"034497","Alford, Jeffrey","Chicken in the Mango Tree: Food and Life in a Thai-Khmer Village","Food","490"
"026739","Alla, Tony","Tony & Giorgio","Food","270"
"035877","Allan, Tony","Tony & Giorgio","Food","390"
"023921","Allen, Will","Good Food Revolution: Growing Healthy Food, People, And Communities","Food","240"
"030017","Allen, Will","Good Food Revolution: Growing Healthy Food, People, And Communities","Food","240"
"031842","Andrews, Colman","Taste Of America, The","Food","590"
"034285","Anon","Hamlyn All Colour Microwave Cookbook","Food","150"
"043566","Atkinson, Catherine   ","500 Cookies, Biscuits & Bakes / Atkinson, Catherine   ","Food","240"
"029707","Audrey, Ellis","Hamlyn All-colour Freezer Cook Book","Food","240"
"025691","B.B.C. ""Good Food Magazine""","New Flavours: Everyday Cooking with a Difference","Food","190"
"046342","Bakerella","Cake Pops / Bakerella","Food","270"
"045864","Basan, Ghillie","Tagine: Spicy Stews from Morocco / Basan, Ghillie","Food","240"
"036417","Bell, Holly","Recipes from a Normal Mum","Food","490"
"018184","Bliss-Lerman, Andrea","Macrobiotic Community Cookbook: More Than 150 Recipes from Notable Cooks in the Macrobiotic Community","Food","190"
"047182","Blythman, Joanna","Swallow This: Serving Up the Food Industry’s Darkest Secrets /Blythman, Joanna","Food","190"
"035876","Bonar, Ann","Vegetables","Food","240"
"036988","Brennan, Kathy","Keepers","Food","390"
"034282","Buenfeld, Sara","30 Minute Meals","Food","150"
"035928","Capalbo, Carla","Essential Pasta and Pizza: Italy's Most Popular Dishes Made Simple","Food","190"
"036422","Carpenter, Autumn","Let's Make Angry Birds Cakes: 25 unique cake designs featuring the Angry Birds and Bad Piggies","Food","240"
"041326","Carpenter, Hugh","Hotwok","Food","240"
"032159","Chan, Wynnie","Good Carb Bad Carb","Food","190"
"047193","CHIN, KATIE","EVERYDAY THAI COOKING/ CHIN, KATIE","Food","390"
"047194","CHIN, KATIE","EVERYDAY THAI COOKING/ CHIN, KATIE","Food","390"
"047195","CHIN, KATIE","EVERYDAY THAI COOKING/ CHIN, KATIE","Food","390"
"047152","Chin, Katie","Everyday Thai Cooking: Quick and Easy Family Style Recipes","Food","390"
"041183","Clarke, Maxine","Pasta & Pizza Presto","Food","350"
"046545","Clarke, Oz","Sainsbury's Book of Wine / Clarke, Oz","Food","450"
"9781840910384","Clegg, Emma","Terence Conran on Restaurants","Food","190"
"036413","Cohen, Amanda","Dirt Candy: A Cookbook: Flavor-Forward Food from the Upstart New York City Vegetarian Restaurant","Food","290"
"031816","Colour Library Books Ltd","Complete Family Cookbook, The","Food","190"
"018215","Compass Publishing Co Pty Ltd","Weight Watchers Quick & Easy Cookbook","Food","150"
"035432","Courteney, Hazel","Body And Beauty Foods","Food","240"
"018208","Croce, Julia Della","Pasta","Food","290"
"022647","D'Acampo, Gino","Buonissimo!: Minimum Effort, Maximum Satisfaction","Food","290"
"018197","Daley, Rosie","In the Kitchen with Rosie: Oprah's Favorite Recipes","Food","190"
"031813","Debbie, Brown","Party Cakes","Food","150"
"032161","Deery, Bridgeen","Heinz Book of Baked Bean Recipes","Food","90"
"022950","Dowden, Angela","The 5:2 Cookbook: 100 Recipes for Fasting","Food","190"
"041821","Earle, Liz","Juice","Food","240"
"032953","Edington, Sarah","Vegetarian Recipes","Food","240"
"041383","Ferguson, Judith","Complete Illustrated Step By Step Cookbook, The","Food","390"
"035926","Ferguson, Judith","Herbs and Spices","Food","190"
"037345","Ferguson, Judith","More From Your Microwave","Food","240"
"046660","Fonda, Jane","Cooking For Healthy Living/ Fonda, Jane","Food","350"
"042909","Ford, Mary ","Biscuit Recipes / Ford, Mary ","Food","240"
"022698","Foung, Jessica Goldman","Sodium Girl's Limitless Low-Sodium Cookbook","Food","290"
"022648","Fox, Mindy","Perfectly Roasted Chicken: 20 Different Ways Plus A Host Of Salads, Soups, Pastas And More","Food","290"
"042738","France, Christine  ","Ultimate Low Cholesterol Low Fat Cookbook : Over 220 Healthy Recipes for Every Occaision, The / France, Christine  ","Food","590"
"025731","Gary Rhodes","Keeping it Simple","Food","290"
"033827","Gollner, Adam Leith","Fruit Hunters: A Story of Nature, Adventure, Commerce and Obsession","Food","290"
"037392","Granger, Alison","Best Of Oriental Cooking, The","Food","390"
"032157","Hamlyn","All Colour Teatime Favourites","Food","190"
"032121","Hamlyn","Hamlyn All Color Cookbook (Hamlyn All Colour Cookbooks)","Food","190"
"046661","Hamlyn","Hamlyn All Colour Oriental Cookbook/  Hamlyn","Food","240"
"037269","Harris, Valentina","Valentina Harris Cooks Italian (TV Cooks)","Food","150"
"039685","Healdsburg Press","Egg Cook Book, The","Food","290"
"019919","Heiter, Celeste","Chopstick Cinema: Exploring Asian Food and Film","Food","390"
"019920","Heiter, Celeste","Chopstick Cinema: Exploring Asian Food and Film","Food","390"
"034701","Heiter, Celeste","Curry Asia!","Food","350"
"036990","Hepinstall, Hi Soo Shin","Growing up in a Korean Kitchen: A Cookbook","Food","390"
"028836","Holmes, Lee","Supercharged Food: Eat Your Way to Good Health","Food","290"
"026749","Hom, Ken","Ken Hom's Hot Wok","Food","190"
"032118","Hom, Ken","Ken Hom's Hot Wok: Over 150 One-pan Wonders","Food","190"
"033426","Housekeeping, Good","Best Summer Food & Barbeques","Food","190"
"032151","Howden Joinery Ltd.","Great Food Made Simple","Food","220"
"043122","Hutton, Wendy","Southeast Asia's Best Recipes: From Bangkok to Bali / Hutton, Wendy","Food","590"
"032112","James, Martin","Great British Dinners Premier Plc","Food","290"
"027125","Karlin, Mary","Wood-Fired Cooking","Food","290"
"025693","Kenton, Leslie","Leslie Kenton's Cook Energy","Food","190"
"045697","Khan, Ramla","Fairy Tale Baking / Khan, Ramla","Food","390"
"042908","Kime, Tom","Easy Entertaining / Kime, Tom","Food","240"
"034706","Lawrence, Felicity","Not On The Label: What Really Goes Into The Food On Your Plate","Food","190"
"034395","Lewis, Sara","Slow Cooker","Food","240"
"027248","Liang, Lucille","Dim Sum Made Easy","Food","190"
"029226","Little, Alastair","Modern British Cookbook: Over 500 Recipes, Advice, and Kitchen Know-How","Food","290"
"043109","Lonely Planet Food","World's Best Spicy Food: Where to Find it & How to Make it (Lonely Planet Food & Drink), The /  Lonely Planet Food","Food","290"
"045809","Macdonald, Claire","The Claire Macdonald Cookcook / Macdonald, Claire","Food","390"
"037325","Macmillan, Norma","Complete Book Of Cooking Skills, The","Food","290"
"033577","Macmillan, Norma","Perfect Poultry (Eat Well, Live Well)","Food","240"
"019417","Madden, Maryanne","Easy Halogen","Food","290"
"007318","Majumdar, Simon","Eat My Globe: One Year to Go Everywhere and Eat Everything","Food","290"
"043035","Marks and Spencer","Christmas: simple and delicious easy to make recipes / Marks and Spencer ","Food","240"
"034386","Marks And Spencer","Fast And Delicious","Food","240"
"043119","MarshallCavendish","Step-by-step cooking Thai / MarshallCavendish ","Food","290"
"025788","MAVIS YOUNG","CHRISTMAS: SIMPLE AND DELICIOUS EASY-TO-MAKE RECIPES (ESSENTIAL COLLECTIONS)","Food","170"
"043034","McCartney,  Linda","Linda's Kitchen / McCartney,  Linda","Food","290"
"033829","Mcmahon, Paul","Feeding Frenzy: The New Politics of Food","Food","290"
"043949","Mcwhirter, Alasdair ","Foods That Harm, Foods That Heal / Mcwhirter, Alasdair ","Food","390"
"041822","Meigh, Graham ","Dairy Diary Favourites (Dairy Cookbook)","Food","240"
"041430","Merehurst","Le Cordon Bleu Home Collection Italian","Food","150"
"034806","Merrett, Paul","Spice Odyssey: From asafoetida to wasabi, recipes to really excite and inspire","Food","490"
"039805","Morrice, Audra","My Kitchen, Your Table","Food","590"
"022660","Mugnaini, Andrea","Art Of Wood-Fired Cooking, The","Food","290"
"041181","Nichols, Annie","50 Quick & Healthy Vegetarian Dishes","Food","290"
"035878","Norrington-Davies, Tom","Just Like Mother Used to Make","Food","390"
"032690","O'donoghue, Ben","Outdoor: Grill Your Way 'Round The World","Food","290"
"032691","O'donoghue, Ben","Outdoor: Grill Your Way 'Round The World","Food","290"
"041165","Offset, Mamdarin","Farmhouse Kitchen Cookbook, The","Food","240"
"025697","Oliver, Jamie","Happy Days with the Naked Chef","Food","290"
"042910","Oliver, Jamie ","Jamie's Kitchen / Oliver, Jamie ","Food","490"
"041823","Oliver, Jamie ","Jamie's Ministry Of Food","Food","390"
"040985","Owen, Sri","Sri Owen's indonesian food","Food","450"
"041382","Parragon Books Ltd.","Ultimate Christmas","Food","390"
"041467","Pascale,  Lorraine "," Lighter Way to Bake, A","Food","240"
"036419","Pascale, Lorraine","How to Be a Better Cook","Food","390"
"047316","Passmore, Jacki","Thai Bible/ Passmore, Jacki","Food","240"
"047321","Passmore, Jacki","Thai Bible/ Passmore, Jacki","Food","270"
"041381","Paterson, Jennifer/Wright, Clarissa Dickson","Two Fat Ladies","Food","290"
"037394","Patten's, Marguerite","All Colour Cookery","Food","240"
"032119","Peterfrances","Book of hot and spicy and indian foods","Food","190"
"041670","Peters, Ryland","Ice Lollies and Other Frozen Treats","Food","190"
"041380","Ramsay, Gordon","Make It Easy","Food","390"
"036994","Rayman, Margaret","Healthy Eating to Reduce The Risk of Dementia","Food","290"
"045780","Reader's Digest","30 Minute Cook Book / Reader's Digest","Food","350"
"046914","Reader's Digest","30 Minute Cookbook : 300 Quick and Delicious Recipes for Great Family Meals (Eat Well, Live Well)/ Reader's Digest ","Food","290"
"032122","Reader's Digest","Healthy One-Dish Cooking: Boost Your Fitness, and Save Time, with 250 Fabulous All-in-One Recipes","Food","290"
"032141","Reader's Digest","Reader's Digest Practical Problem Solver","Food","220"
"032162","Reader's Digest","Vegetables for Vitality (Eat Well, Live Well)","Food","190"
"036418","Reynaud, Staephane","Stephane Reynaud's Barbecue & Grill","Food","450"
"018194","Rhio","Hooked on Raw: Rejuvenate Your Body and Soul With Natures Living Foods","Food","390"
"041752","Rhodes, Gary","Gary Rhodes Around Britain / Rhodes, Gary ","Food","240"
"034507","Rhodes, Gary","Gary Rhodes' Cookery Year: Autumn into Winter","Food","240"
"032160","Rhodes, Gary","Keeping It Simple","Food","240"
"042428","Rhodes, Gary ","Gary Rhodes' Sweet Dreams / Rhodes, Gary ","Food","290"
"018214","Roberts, Christine","Diabetes: Eat and Enjoy","Food","240"
"036424","Ruhlman, Michael","How To Braise","Food","390"
"027131","Ruppenthal, R.J.","Fresh Food from Small Spaces: The Square-Inch Gardener's Guide to Year-Round Growing, Fermenting, and Sprouting","Food","290"
"042680","Saunders, Karen ","Toastie Heaven / Saunders, Karen ","Food","150"
"042430","Savill, Antoinette ","Big Book of Wheat-Free Cooking, The / Savill, Antoinette ","Food","240"
"045781","Sen, Jane","Healing Food Cook Book / Sen, Jane","Food","240"
"042715","Sheasby, Anne ","Ultimate Fat-Free Cookbook, The / Sheasby, Anne ","Food","290"
"046114","Slater, Niga","Real Fast Food / Slater, Niga","Food","240"
"037491","Smith, Delia","Delia Smith's Winter Collection","Food","240"
"025726","Smith, Delia","Delia Smith's Winter Collection: 150 Recipes for Winter","Food","150"
"037321","Smith, Delia","Delia Smith's Winter Collection: 150 Recipes for Winter","Food","190"
"043909","Smith, Lindy ","Cakes to Inspire and Desire / Smith, Lindy ","Food","290"
"032152","Stacey, Jenny","Ultimate Soups","Food","190"
"033764","Stanway, Penny","Lunchbox Book, The","Food","150"
"037332","Stein, Rick","Best Of British Fish","Food","350"
"019917","Thanegi, Ma","Ginger Salad and Water Wafers: Recipes from Myanmar","Food","390"
"019918","Thanegi, Ma","Ginger Salad and Water Wafers: Recipes from Myanmar","Food","390"
"041761","Topham, John","Great Food Made Simple / Topham, John","Food","240"
"046915","Topham, Lamona & John","Great Autumn food made simple/ Topham, Lamona & John","Food","290"
"041182","Trigg, Liz","50 Sensational Stir-fries","Food","290"
"029714","Tucker, Terry","Delicious and Nutritious","Food","270"
"037045","Ü, Elizabeth","Raising Dough: The Complete Guide to Financing a Socially Responsible Food Business","Food","290"
"022699","Vaccariello, Liz","Digest Diet Cookbook, The","Food","290"
"025718","Various","Wonders of the Peak District","Food","190"
"037343","Varnom, John","French Bistro Cooking","Food","190"
"018220","Weil, Andrew","Healthy Kitchen: Recipes For A Better Body, Life, And Spirit","Food","390"
"033578","Westland, Pamela","Step By Step Recipes With Yogurt","Food","190"
"042634","Wigmore, Ann","The Hippocrates Diet and Health Program / Wigmore, Ann","Food","150"
"046188","Willan, Anna","Creative Casseroles / Willan, Anna","Food","240"
"039889","Yeow, Poh Ling","Poh's Kitchen","Food","350"
"038923","Zinczenko, David","Eat This Not That!","Food","190"
"012640","Ahern, Jerry","Assaut","French","90"
"012759","Bacque, Raphaelle","Femme Fatale (La) (Politique) (French Edition)","French","200"
"020689","Begaudeau, Francois","Entre Les Murs","French","150"
"042159","Benzoni, Juliette ","Les treize vents t.3 l'intrus / Benzoni, Juliette ","French","120"
"012661","Bordage, Pierre","Les derniers hommes, Tome 4 : Les chemins du secret","French","90"
"012591","Bordage, Pierre","Librio: Les Derniers Hommes 3 Les Legions De L'Apocalypse","French","90"
"012555","Chattam, Maxime","Extrait In Tenebris","French","150"
"020706","Christer, Sam","Les héritiers de Stonehenge","French","190"
"037095","Collectif","Justine La Chevrette","French","120"
"040468","De Villiers, Gerard","Le Mercenaire","French","70"
"044466","Esnos, Philippe","L'or Des Incas","French","290"
"024037","Fernandez, Dominique","Le Rapt de Ganymède","French","240"
"024009","Ford Hugh","Published in Paris (French Edition)","French","290"
"012760","Hamon, Herve","Nos medecins (French Edition)","French","190"
"037088","Hatier","La philosophie au xxe siecle 060697 (Philosopher Present)","French","70"
"012676","Jeffrey Lord","Ugral le sage","French","90"
"012534","Jobert, Michel","Memoires D'avenir","French","150"
"026001","Jong, Erica","Henry Miller ou Le diable en liberté","French","150"
"012564","Kaye, Barbara","Un mot pour te retenir : Collection : Harlequin série Or n° 102","French","120"
"026017","Lanzmann, Claude","Les Temps Modernes, N° 622, Décembre 200 :","French","190"
"012680","Lord Jeffrey","Les mangeurs d'hommes d'Iletrois - Blade N°40","French","90"
"012675","Lord, Jeffrey","La conspiration des martyrs","French","90"
"012740","Lord, Jeffrey","L'évadé de Brannag","French","90"
"028669","Matzneff, Gabriel","La diététique de Lord Byron","French","150"
"012587","Mazarin, Jean","Canal Septante","French","90"
"037086","Olesen, Jens","La Fève","French","90"
"012541","Raimond, Jean-Bernard","Jean-Paul Ii: Un Pape Au Coeur De L'histoire","French","220"
"012645","Rank, Claude","Que S'est Il Passé Au Secteur K ?","French","90"
"012593","Renard, Bertrand","Les Etangs","French","220"
"012763","Sauvignac R.","Le Berger de Beauce","French","150"
"012626","Scott, Alexandra","Le Poids De La Vengeance","French","90"
"032480","Struve, Daniel","Ihara Saikaku ; Un Romancier Japonais Du Xvii Siecle ; Essai D'etude Poetique","French","290"
"041422","Allison, James","Water in the Garden","Gardening","240"
"026740","Atha, Anthony","Pots & Containers","Gardening","150"
"025678","Barmett Fiona","Ultimate Book Of The Fresh & Dried Flowers","Gardening","290"
"046662","Beardshaw, Chris","How Does Your Garden Grow? / Beardshaw, Chris","Gardening","390"
"034393","Berry, Susan","Essential Guide To Gardening Techniiques, The","Gardening","390"
"025504","Boddy, Frederick A.","Ground Cover And Other Ways To Weed-Free Gardens","Gardening","150"
"042930","Bridgewater, A.&G.","Pond, The / Bridgewater, A.&G.","Gardening","150"
"033508","Brookes, John","Small Garden, The","Gardening","240"
"042934","Buczacki, Stefan","Best Shade Plants / Buczacki, Stefan","Gardening","150"
"033723","Clarke, Ethne","Making a Rose Garden","Gardening","190"
"017917","Cooke, Blaise","Fuchsias","Gardening","190"
"033507","Courtier, Jane","Ultimate House Plant Handbook: A New Approach To Living With House Plants","Gardening","240"
"038916","Davies, Gareth / Lennartsson, Margi","Organic Vegetable Production: A Complete Guide","Gardening","290"
"032143","Desconocido","Exploring Britain's Country Gardens","Gardening","240"
"032142","DK","RHS Grow It, Eat It (Made With Care)","Gardening","190"
"041794","Donaldson, Stephanie","Home-Grown Vegetables / Donaldson, Stephanie ","Gardening","170"
"042448","Ehrlich, Gretel ","Islands, the Universe, Home / Ehrlich, Gretel ","Gardening","190"
"033954","Emptage, Vicky","Hamlyn All Colour Flower Gardening","Gardening","150"
"033506","Fearnley-Whittingstall, Jane","Gardening Made Easy: A Step-by-Step Guide to Planning, Preparing, Planting, Maintaining and Enjoying Your Garden","Gardening","240"
"046659","Fisher, Sue ","""Gardening Which?"" Guide to Patio and Container Plants / Fisher, Sue ","Gardening","290"
"035874","Godfrey, Leslie","Easy Way to Successful Gardening","Gardening","240"
"042708","Hamilton, Geoff ","Organic Garden Book, The / Hamilton, Geoff ","Gardening","290"
"035449","Hattatt, Lance","Gardening Year","Gardening","290"
"035656","Johns, Leslie","World Of House Plants & Flower Arranging","Gardening","190"
"041428","Joyce, David","Hanging Baskets Window Boxs & Containers","Gardening","270"
"042784","Keen, Mary","Decorate Your Garden: Affordable Ideas and Ornaments for Small Gardens / Keen, Mary","Gardening","270"
"032117","King, Ronald","Quest for Paradise: History of the World's Gardens","Gardening","240"
"032131","Mchoy, Peter","Ultimate Practical Gardener","Gardening","190"
"025506","Phillips, Barty","Garden Design","Gardening","240"
"033510","Phillips, Barty","Garden Design (Gardening)","Gardening","240"
"044024","Rachelle, Strauss","COMPOST GREEN GUIDES / Rachelle, Strauss","Gardening","190"
"034513","Reader's Digest","Winter (All Season Guide to Gardening)","Gardening","240"
"041289","Smit, Tim","Lost Gardens Of Heligan, The","Gardening","350"
